setup core,runtime core,frequency,coverage,event,count,time
0,0,1036800,100%,raw-l1d-tlb,"14,330,024",0.090922
0,0,1036800,100%,raw-l1d-tlb-rd,0,0.090922
0,0,1036800,100%,raw-l1d-tlb-refill,"342,020",0.090922
0,0,1036800,100%,raw-l1d-tlb-refill-rd,0,0.090922
0,0,1036800,100%,raw-l1d-tlb-refill-wr,0,0.090922
0,0,1036800,100%,raw-l1d-tlb-wr,0,0.090922
0,0,1036800,100%,raw-l1i-cache,"40,531,268",0.091136
0,0,1036800,100%,raw-l1i-cache-lmiss,0,0.091136
0,0,1036800,100%,raw-l1i-cache-refill,"204,742",0.091136
0,0,1036800,100%,raw-l1i-tlb,"45,403,587",0.091136
0,0,1036800,100%,raw-l1i-tlb-refill,"33,065",0.091136
0,0,1036800,100%,raw-l2d-cache,"2,068,281",0.091136
0,0,1036800,100%,raw-l2d-cache-allocate,"935,781",0.090783
0,0,1036800,100%,raw-l2d-cache-inval,0,0.090783
0,0,1036800,100%,raw-l2d-cache-lmiss-rd,0,0.090783
0,0,1036800,100%,raw-l2d-cache-rd,"1,114,331",0.090783
0,0,1036800,100%,raw-l2d-cache-refill,"346,347",0.090783
0,0,1036800,100%,raw-l2d-cache-refill-rd,"341,357",0.090783
0,0,1036800,100%,raw-l2d-cache-refill-wr,"4,681",0.091098
0,0,1036800,100%,raw-l2d-cache-wb,"415,485",0.091098
0,0,1036800,100%,raw-l2d-cache-wb-clean,0,0.091098
0,0,1036800,100%,raw-l2d-cache-wb-victim,0,0.091098
0,0,1036800,100%,raw-l2d-cache-wr,"948,025",0.091098
0,0,1036800,100%,raw-l2d-tlb,"410,562",0.091098
0,0,1036800,100%,raw-l2d-tlb-rd,0,0.090976
0,0,1036800,100%,raw-l2d-tlb-refill,"4,545",0.090976
0,0,1036800,100%,raw-l2d-tlb-refill-rd,0,0.090976
0,0,1036800,100%,raw-l2d-tlb-refill-wr,0,0.090976
0,0,1036800,100%,raw-l2d-tlb-wr,0,0.090976
0,0,1036800,100%,raw-l2i-cache,0,0.090976
0,0,1036800,100%,raw-l2i-cache-lmiss,0,0.090677
0,0,1036800,100%,raw-l2i-cache-refill,0,0.090677
0,0,1036800,100%,raw-l2i-tlb,0,0.090677
0,0,1036800,100%,raw-l2i-tlb-refill,0,0.090677
0,0,1036800,100%,raw-l3d-cache,"804,959",0.090677
0,0,1036800,100%,raw-l3d-cache-allocate,"429,926",0.090677
0,0,1036800,100%,raw-l3d-cache-inval,0,0.091270
0,0,1036800,100%,raw-l3d-cache-lmiss-rd,0,0.091270
0,0,1036800,100%,raw-l3d-cache-rd,"358,483",0.091270
0,0,1036800,100%,raw-l3d-cache-refill,"79,165",0.091270
0,0,1036800,100%,raw-l3d-cache-refill-rd,"79,165",0.091270
0,0,1036800,100%,raw-l3d-cache-refill-wr,0,0.091270
0,0,1036800,100%,raw-l3d-cache-wb,0,0.091270
0,0,1036800,100%,raw-l3d-cache-wb-clean,0,0.091270
0,0,1036800,100%,raw-l3d-cache-wb-victim,0,0.091270
0,0,1036800,100%,raw-l3d-cache-wr,0,0.091270
0,0,1036800,100%,raw-ld-retired,"12,520,925",0.091270
0,0,1036800,100%,raw-ld-spec,"12,607,654",0.091270
0,0,1036800,100%,raw-ldrex-spec,0,0.090788
0,0,1036800,100%,raw-ldst-spec,"17,156,162",0.090788
0,0,1036800,100%,raw-ll-cache,0,0.090788
